No,username,country,math,implementation,geometry,bitmasks,brute force,binary search,dp,greedy,chinese remainder theorem,fft,sortings,number theory,constructive algorithms,trees,matrices,divide and conquer,probabilities,dfs and similar,data structures,flows,meet-in-the-middle,games,graphs,shortest paths,hashing,strings,combinatorics,interactive,dsu,graph matchings,two pointers,string suffix structures,2-sat,expression parsing,*special,ternary search,schedules,total
425,hoangphuc.qti,Vietnam,2211,6326.833333,0,0,1442.5,200,275,1063,0,0,562.5,262.5,325,0,0,0,0,50,0.833333333,0,0,0,275,262.5,0.333333333,1262.5,0,0,0,37.5,0,0,0,0,175,0,0,14732
426,youdieorniggas,Vietnam,4334.416667,10615.33333,50,75,2151.25,497.8333333,868.5,3367.25,0,0,1658.75,1203.666667,737.5,0,0,0,0,50,588,0,0,0,0,37.5,60,1510.5,0,0,0,87.5,88,60,0,0,175,0,0,28216
427,gamo,Vietnam,20552.91667,56512.75,1521.5,1328.833333,13786.65,7218.25,10749.98333,20854.38333,0,0,9250.433333,4003.533333,10581.73333,2882.233333,0,400,0,5874.783333,6139.916667,100,241.25,1200.333333,4945.033333,2593.75,505.6666667,6408.333333,1851,90,2221.416667,137.8333333,2526.916667,180,0,296,350.3333333,237.2333333,225,195768
428,gray_owl,Vietnam,5340.75,9942.716667,0,100,3682.883333,1662.5,677,6723.216667,0,0,1846.883333,2199.833333,3274.466667,264,100,0,0,858,264.25,0,0,124.6666667,758,0,0,1404.333333,592.75,0,0,0,893.75,0,0,0,250,0,0,40960
429,tuan_bitch,Vietnam,162.6666667,368,0,0,162.6666667,0,639,1261.666667,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3054
430,qcz,Vietnam,2681.833333,2563.666667,0,356.75,275.6666667,463,300.3333333,1545,0,0,697,519.1666667,729,925,0,250,0,844.25,662.5,0,0,1,1063.25,406,0,467.3333333,300,0,356.75,0,312.5,0,0,0,0,0,225,15945
431,hoangnghia0302,Vietnam,2037,3027.75,0.5,271.0333333,569.7,675.7,1629.533333,1812.916667,0,0,1382.5,0.666666667,300,1049.333333,0,0,0,1726.5,2339.833333,225,0,0,1247.533333,175.25,0.75,2130.25,0,0,451.75,0,362.5,525,0,0,75,0,0,22016
432,pandora_lee,Vietnam,300.5,627,589,0,127,537.5,1500,350.3333333,0,0,75,0,1425,625,0,210,0,0.333333333,1060,0,0,0,0.333333333,0,610,1210,0,0,0,0,200,210,0,0,0,0,0,9657
433,hoktro,Vietnam,4149.5,3236,313.5,142,550.6666667,210.5,786,2830.333333,0,0,1704,936.5,1489.333333,0,0,0,0,141.8333333,348.5,0,0,0.333333333,0,0,0,621.3333333,418,0,0.833333333,0,191.8333333,0,0,0,75,0,0,18146
434,Evileye_Unicorn,Vietnam,1544.333333,1541.833333,75,495,677.5833333,506.5833333,1359.833333,611.8333333,0,0,286.1166667,100.5,750,94.15,0,0.2,0,816.45,1353.95,0,0,0,1191.65,0,0,559,0,0,460.4,0,269.5833333,0,0,0,0,0,0,12694
435,thehoang511_antihacking,Vietnam,6565.75,8274.916667,1121,497.5,4108.833333,999.5,1895.666667,5369.5,0,0,1650.166667,1465,2134.916667,0,0,0,0,510,1108.75,0,0,323.3333333,488,237.5,582.8333333,1727.25,582.5833333,0,0,0,601,60,0,0,0,0,225,40529
436,huythai_cbg,Vietnam,819.5,358,450,0,808.3333333,75,799.3333333,651.1666667,0,0,672.3333333,340.5,271.6666667,0,0,0,0,150,75,0,0,0,500,500,0,0.833333333,0,0,500,0,0.333333333,0,0,0,0,0,0,6972
437,Exile_2k4,Vietnam,12584.45,12731.23333,450,607.5,5328.95,1133.25,6809.283333,9617.733333,246,0,3041.2,2756.666667,5092.333333,507.8333333,0,75,75.33333333,1016,1739.666667,0.333333333,0.25,844.6666667,1319.5,267.8333333,135.3333333,1778.866667,1276.166667,150,527.5,50,1492.95,0,0,151.1666667,75,150,225,72257
438,Machanics,Vietnam,7034.25,6964.333333,1662.833333,301,2780.333333,836.3333333,915.0166667,3975,0,0,1743.333333,1544.916667,1007.833333,293.9333333,0,0,393.6,580.4333333,2.166666667,0,0,555,580.9333333,0,0,291.1666667,913.75,200.5,0,0,376.3333333,0,0,0,0,0,0,32953
439,Toddredhood,Vietnam,713,1253.166667,334.5,0,1.333333333,113,113,852.1666667,0,0,627,0.5,1.666666667,0,0,0,0,150.3333333,0.5,0,0,0,150.3333333,0,0,0.5,0,0,150,0,0,0,0,0,0,0,0,4461
440,tflave,Vietnam,4991.166667,18888.75,672.75,294.6666667,3285.916667,623.6666667,1398.666667,5511.416667,0,0,525.4166667,892.5833333,1955.833333,112.5,0,0,0.5,544,416.3333333,0,0,51,1,112.5,0.833333333,1225.333333,0.333333333,75,0,112,0.333333333,0,0,0,176.5,0,0,41869
441,CNBT,Vietnam,5015,8213.5,300.5,249.6666667,1805.666667,761.6666667,1240,2369.666667,0,0,253,230,1212,890,0,0,276,1867,631,0,0,0,1139,0,0.5,270,849,0,0,0,137.3333333,0,0,0,1.5,300,0,28012
442,AndreisPT,Vietnam,3084.833333,3449.2,0.5,0,677.0833333,181.25,1223.833333,3598.783333,231,0,830.45,1195.75,956.3333333,0,0.333333333,0,0.5,374.3333333,206.3333333,0,181.25,0.5,979.3333333,225,0,150.5333333,0.333333333,0,324.3333333,50,406.2,150,0,0,0,0,0,18478
443,Azerious,Vietnam,836,1926.833333,225,0,200.6666667,275.7,5487.380952,875.3809524,0,0,974.2142857,100,85.71428571,1111.414286,0,250,0,1424.714286,1138.533333,0,0,0,1874.214286,587.5,0,150.3333333,250,0,0.7,0,312.7,0,0,0,150,0,0,18237
444,TranKha,Vietnam,3910.5,7759.2,0,100.5,2632,676,3724.333333,4733.533333,0,0,1280.2,1203.833333,1126.666667,87.5,100,0,0,0,1187.333333,0,0,0,87.5,0,0,1698.2,737,0,0,0,611.7,0,0,0,175,0,225,32056
445,myhorizon,Vietnam,2922.666667,3565.2,0,0,578.0833333,590.3833333,1676.166667,2966.283333,0,0,1222.616667,1961.083333,2007.333333,305.8,0,0,0,713.8333333,1448.333333,0,283.75,158.3333333,1019.633333,305.8,0,418.5333333,0.333333333,0,1019.633333,0,0.2,0,0,0,0,0,0,23164
446,mikunakano,Vietnam,1640.216667,1596.133333,0,0,697,722.05,416.8333333,1171.133333,0,0,450,569.0833333,449.6333333,0,0,0,0,0,0.333333333,0,93.75,0,0,0,0,225,262.8333333,0,0,0,125,0,0,0,0,0,0,8419
447,KienNguyen246,Vietnam,6,226.6666667,0,0,1.166666667,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,75,0,0,310
448,khoavida,Vietnam,1224.0625,1371.5,0.5625,0,913.3333333,1.333333333,428.1666667,1168.5,0,0,417,0.5,330.5,0,0,0,0.5,0.5625,136.5,0,0,0,0.5625,0.5,0,434.3333333,75.5,0,1,0,0,0,0,0.333333333,0,0,0,6505.25
449,dangne,Vietnam,1,425,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328
450,hjjddb,Vietnam,4092.166667,2866.25,112.5,543.75,862.3333333,262.5,1312.5,3309.083333,0,0,1263.833333,787.5,1496.75,0,0,0,0,150,1099.083333,150,0,838.6666667,0,0,270,1338,243.75,0,0,0,270,120,0,0.333333333,0,0,0,21389
451,Minari,Vietnam,2054.25,3766.2,0,75,1159.833333,391.5833333,536,556.7,0,0,496.5333333,415,382.5,0,0,0,0,0,0.5,0,196.25,0,388,0,0,304.7,93.75,0,0,0,0.2,0,0,0,0,0,0,10817
452,duongoku,Vietnam,4067.166667,12626.16667,101,0.5,3139.283333,583.5333333,1013.833333,3230.2,0,0,451.95,1286.75,2990.7,400,0,250.25,0,750.6666667,844.5833333,0,0,394,0.666666667,37.5,0,1908.833333,0,0,0.916666667,37.5,0,0,0,0,75,0,0,34191
453,LeeVanHiep,Vietnam,5131.666667,15685.66667,473.5,225,3931,685.3333333,2332.833333,5475.5,0,0,2889.5,571,1051.833333,200,0,0,75.5,387.5,908.8333333,0,0,150,300,87.5,0.833333333,2904.333333,200,0,0.5,87.5,265.6666667,0,0,0,175,0,0,44196
454,LeThanhLong582000,Vietnam,821.25,1077.916667,0,0.333333333,604.25,1.75,551.75,989.75,0,0,100.6666667,935,337.8333333,0,0,0,0,131.5833333,3.25,0,0.25,0,319.0833333,0.833333333,0,101.3333333,100,0,0.833333333,0,0.333333333,0,0,0,0,0,0,6078
455,zero1778,Vietnam,6969.333333,8229.916667,325.5,197.3333333,1494.166667,802.6666667,4000.95,5501.75,0,0,3303,1695.283333,3286.833333,318.2,0,0,0,0.2,988.7,0,0,0.5,263.75,263.75,0,1399.333333,810,0.5,200,0,100,0,0,0.333333333,1,0,0,40153
456,I_UsedTo_Love_You,Vietnam,6906.583333,10173.63333,449,100.3333333,5191.75,150.8333333,1428.583333,3719,0,0,623.8833333,1829.833333,1157.916667,798.8,0,0,0,0.333333333,50.58333333,0,0,0,0.333333333,0,0,878.75,993.3333333,0,208.8,0,526.7166667,0,0,0,75,0,0,35264
457,CNH_OneDay,Vietnam,24924.2,40641.73333,2248.833333,700.5,11638.15,3200,6235.116667,20589.23333,0,150,8244.45,4363.45,11183.28333,905.25,75,100.25,76.5,2423.616667,3304.583333,75,75,676.8333333,2359.033333,403,0.833333333,5282.666667,2127.5,225.25,1115.033333,87.75,1168,0,0,0,640174.451,150,225.5,795150.001
458,lqtungntn2222,Vietnam,5954.166667,11294.91667,457.3333333,311.5,2856.416667,1258.166667,2759,3684.25,0,0,1874.666667,1182.583333,4225.583333,0,0,0,0,17.5,1467.5,0,0,0,117.5,100,0,1471.666667,158,309.75,17.5,0,1015,0,0,0,75,0,0,40608
459,SSSin,Vietnam,2800.916667,2030.95,300,0.333333333,1155.583333,411,538,1749.45,0,0,50.36666667,447.8333333,1181.833333,87.83333333,0,0,0,225.6666667,430.5,0,185,0,763.1666667,425.5,0,1.366666667,0,0,100,0,226.7,0,0,0,0,0,0,13112
460,caBeo2408,Vietnam,3535.678571,4586.261905,314,1570.083333,3676.866667,722.4285714,3106.95,2689.045238,0,0,1857.261905,1256.666667,3939.178571,2496.983333,0,1090.7,677.5,3786.9,2060.483333,0,0,300,2900.65,565.45,75.66666667,460.3333333,1500,90,948.4833333,37.5,21.92857143,0,0,0,0,0,0,44267
461,monkeynhucci,Vietnam,4498.333333,13690.03333,635.3333333,386.5,1936.166667,1269,1766.666667,3263.2,0,0,3610.533333,522,4619,348,0,0,0,1070.5,1017.166667,0,0,462,840.5,205,160.8333333,4174.533333,619.1666667,177,187.5,0,1178.533333,60,0,0,250.5,0,0,46948
462,P.Hung,Vietnam,432.4166667,2277.583333,0,0,326.4166667,0,150,701.4166667,0,0,237.5,75,0.666666667,0,0,0,0,0,0.5,0,0,0,0,0,0,812.5,0,0,0,0,0,0,0,0,175,0,0,5189
463,BN_QN,Vietnam,2802.083333,2607.916667,396,117.5,840.5833333,726,1335.797619,1927.547619,0,0,392.7142857,150.3333333,1141.714286,1086.214286,0,0,0,1453.547619,827.3333333,150,0.25,0,1393.547619,420,150.25,113.5,255,0,798.1666667,0,450,0,0,0,0,0,0,19536
464,HMD_191,Vietnam,3392.833333,4064.7,239,150,745.3333333,250.5,1413.666667,1823.283333,0,0,1029.15,1576,1069.833333,437.7,0,0.45,0,200.3333333,851.1666667,0,0,0,87.7,0,0,770.8666667,514.8333333,0.25,1.033333333,0,271.0333333,0,0,0,2.333333333,0,225,19117
465,UltimateChoker,Vietnam,8477.916667,18542.06667,1873.666667,447.1666667,10504.78333,3583.566667,4972.483333,7939.733333,75,0.333333333,3351.616667,2223.366667,4218.166667,1762.166667,225,200,75,2085,2782.533333,225,169,1057.333333,2141.166667,87.5,240.5833333,2700.2,1718.583333,0,569.3333333,37.5,1619.233333,60,0,0,0,0,0,83965
466,CiscoPilux,Vietnam,1037,886.6666667,0,602,0,0,561,140.6666667,0,0,892.6666667,997,1571.333333,246.6666667,0,246.6666667,0,0,0,0,0,0,246.6666667,0,0,0,415,246.6666667,0,0,0,0,0,0,0,0,0,8090
467,theanhbr01,Vietnam,3967.916667,10407.91667,1211.5,400,2855.916667,1990.166667,4062.083333,3938.416667,0,0,2050.416667,478.5,1822.75,1156.25,0,0,0,1808,2847.833333,0,0,493,883,387.5,582.8333333,1866.166667,376,0,470,0,612.8333333,210,0,0,175,0,225,45279
468,san1201,Vietnam,5651.283333,4307.616667,336,1,2406.283333,569,1975.033333,4763.95,0,0,1780,407.5,1097.333333,0,0,0,0,282,157.8333333,0,0,100,0,0,0,809.5,256.6666667,0,282,0,142,0,0,0,0,0,0,25325
469,hoanglam1999,Vietnam,275.75,1326,50,0,225.75,0,75,225.25,0,0,75.25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,2703
470,thiennhanui123,Vietnam,537,498.5833333,93.75,0,384.25,0.333333333,150,144.25,0,0,0,0,50,0,0,0,0,0,140,0,0,0,0,0,0,189,0.5,0,0,0,0.333333333,0,0,0,0,0,0,2188
471,frostbyte2103,Vietnam,14897.23571,29458.73571,2339.7,1022.083333,11017.81905,4339.185714,13126.80238,17430.41667,0,0,7799.783333,4079.619048,9200.166667,2576.933333,100,100.45,165.5,6459.3,5799.185714,0,0,1211.5,6026.133333,1348.666667,396.5,4525.433333,2669.783333,90.75,2327,147.5,1803.983333,120,210,587.8333333,175,185,0,151738
472,DieepjAnhr,Vietnam,388.1666667,1506,112.5,0,686.3333333,0.5,37.5,214.3333333,0,0,350.3333333,150.3333333,125,0,0,0,0,37.5,0,0,0,0,0,37.5,0,0.5,0,0,0,37.5,75,0,0,0,0,0,0,3759
473,TienDungz,Vietnam,4286.833333,2106.866667,709.8333333,375.8333333,400.2833333,1581.833333,3018.166667,1208.5,0,0,1621.166667,1509.583333,2241.366667,915.6666667,0,340,0,515,2459.25,0,0,0,295.5,475.5,160,639.8333333,476.5,0,100.7833333,0,412.5,60,0,0,0.2,200,0,26111
474,txhai12,Vietnam,5476.25,4269.366667,431.5,75,1446.083333,101.5,1538.75,4103.283333,0,0,336.2,1154,1127.5,0,0,0,75,0.333333333,538.5,0,0,362.3333333,0.25,0.25,0,676.8666667,150,0,0.833333333,0,75.2,0,0,0,0,0,225,22164
475,tar_palantir,Vietnam,797.5833333,312.5,0,0,403.5833333,62.5,62.5,75.25,0,0,62.75,303.3333333,0,0,0,0,0,0,162.5,0,0,0,0,0,0,75,62.5,0,0,0,0,0,0,0,0,0,0,2380
476,vqt,Vietnam,12989.61667,11530.08333,3933.45,150,4757.666667,1729.5,4732.3,8667,75,0,2842.5,3830.25,4662.116667,315,0,0,315,1114,927.9666667,0,180,60,1047.25,225.25,60,2434.333333,1471.083333,226,0,0,824.6333333,60,0,0,0,75,0,69235
477,metametametameta,Vietnam,2821.583333,2110.5,208,0,422.3333333,0.583333333,997.5,878.5833333,0,0,722.3333333,306.5,0,0.333333333,0,0,0,240.6666667,288.3333333,0,0.25,0,749.3333333,240,0,0.666666667,0,0,0.833333333,0,197.6666667,0,0,0,0,0,0,10186
478,HIEU_LE,Vietnam,4045.916667,4537.033333,0,390,1569.25,507.0833333,990.6666667,2889.7,75,0,884.7833333,654.5,1775.583333,0,0,0,0,162.5,272.6666667,0,233.75,163.6666667,499.5,0,0.333333333,906.2,172.6666667,75,0,0,75.2,0,0,0,0,0,0,20881
479,tuanalt,Vietnam,5403.333333,9877.583333,903.3333333,210.5,2529.916667,696.3666667,705.3333333,1946.583333,0,0,686.6666667,1274.166667,3672.75,300.3666667,0,450,488,0.5,1113.533333,0,0,0.333333333,0.5,38,1.333333333,1937.5,0,253.5,0.2,37.5,261.2,0,0,0,175,0,0,32964
480,tiena2k23cvp,Vietnam,1810.833333,5090.5,50,75,801.5,0.5,375,1107.333333,0,0,688.5,300.3333333,37.5,0,0,0,0,50,100,0,0,0,0,37.5,0,963,0,0,0,87.5,50,0,0,0,75,0,0,11700
481,hung_pham,Vietnam,1174,1806.5,0,0,326,0,50,125,0,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,537.5,0,0,0,0,0,0,0,0,0,0,0,4070
482,DavidTheWolfLover,Vietnam,480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481
483,Mo_Ga,Vietnam,1117.333333,3252.583333,0,150,558.0833333,743.5833333,834.5833333,3610.666667,0,0,908.6666667,444,948.8333333,300,0,0,0,687.75,201.25,188.5,0,1,1388.083333,588,145.8333333,756.8333333,0.5,300,0.25,0,594.6666667,120,0,0,0,0,0,17841
484,I_Love_Phuong_Linh,Vietnam,4380.666667,9459.333333,242,566.6666667,1301.833333,1465.5,3494.833333,3368,0,0,1209.166667,1238.333333,1041.333333,0,0,0,0,336.5,565,0,0,0,336.5,0,398.8333333,526.8333333,572,0,75,0,552.6666667,0,0,0,0,0,0,31131
485,hailaconsutu558,Vietnam,4510,13891,100,225,2859.333333,565,2361.333333,3830.166667,0,0,2554.5,638.5,875.3333333,150,0,0,75.5,300.3333333,341.3333333,0,0,150,250,87.5,0.333333333,1773.5,200,0,0.833333333,87.5,265,0,0,0,175,0,0,36267
486,giabao4498,Vietnam,7476.766667,34672.05,769.3333333,475.5,9605.6,1409.533333,1197.5,11634.8,0,0,4877.916667,1040.916667,8492.583333,0,0,0,0,633.9166667,2182.533333,0,199.6,200,633.6666667,0.583333333,354,2578.383333,930.9333333,0.5,0.583333333,0,1339.8,0,0,436,75,0,225,91443
487,tdkhoa2018,Vietnam,10426.08333,7694.983333,567.5,0,3163.033333,701.9166667,1515,6641.116667,233.5,0,1234.116667,3326.666667,3017.366667,0,0,0,0,0.333333333,982,0,247.75,453.3333333,366,0,0,2265.533333,552,0,1.033333333,0,298.5333333,0,0,0,175.2,0,0,43863
488,ptkhai,Vietnam,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
489,ntntram98,Vietnam,0,50,0,0,492,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592
490,hungvth,Vietnam,757.75,151.0833333,0,0,0.25,0,150,113.0833333,0,0,75,0,0.333333333,0,0,0,0,0,0.5,0,0,0,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0,1698
491,t0948582733,Vietnam,3060.083333,4403.75,405,0,826.3333333,400.5,991.25,2661.666667,0,0,1509.333333,225.3333333,542.8333333,0,0,100,0,0,551.25,0,0,0,0,0,0,1225.666667,0,0,0,0,0,0,0,0,0,0,0,16903
492,AnhHao2004,Vietnam,780,575.3333333,0,0,465.3333333,0,0,236,0,0,0,290,0,0,0,0,0,0,175.3333333,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,2686
493,Dipperlc,Vietnam,4864,8403.666667,208.6666667,204.5,3201.583333,498.0833333,538.5,3633.25,0,0,275.8333333,1334.916667,2210.583333,250,0,0,0,0.333333333,205.5,0,0.25,527,786,0.5,0,2131.833333,131,0,0.833333333,0,412.1666667,0,0,0,0,0,0,29819
494,lnt0995449235,Vietnam,4710.583333,2412.166667,221.5,0,1006.416667,0.833333333,787.9166667,2776.25,0,0,370.6666667,293.5833333,1131.333333,506.5833333,0,0,0,206.5833333,671.8333333,0,187.5,0,337.5,0,0,0,131.25,75.5,0,0,150,0,0,0,0,0,0,15978
495,ldn060904,Vietnam,6838.75,8273.116667,578,361.3333333,2619.083333,190,1116.75,3152.866667,0,0,503.95,1445.333333,1631.166667,0,0,0,0,75.33333333,224.5833333,0,0,142,279,0.5,0,2754.2,273,0,0.833333333,0,336.2,0,0,0,0,0,0,30796
496,I_love_Hai_Yen,Vietnam,17286.16667,30570.5,1488.5,941.5,11041.25,2360,4858.083333,12459.66667,0,0,3940.25,2312.333333,9874.083333,1289.5,225,0,0,1433.666667,2080.166667,0,0,858,1190.666667,187.8333333,0.5,5906,1757.416667,150,357,0,1221.916667,0,0,0,50,0,0,113840
497,hieu_2004,Vietnam,10110.33333,8893.083333,705,490.8333333,2228.333333,376,2016.333333,6815.333333,0,0,2041.5,1929.583333,4565.333333,200,0,200,0,200,1789.5,0,0,165.3333333,0,0,0.333333333,2128.5,0,0.333333333,0,0,450,0,0,0.333333333,8,0,0,45314
498,minhnhathcmus,Vietnam,2.25,0,0,0,0.25,0,0,75.25,0,0,0.25,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
499,voquocthang,Vietnam,13942.06667,54620.46667,512.5,585.9166667,9147.366667,3050.25,4871.75,17163.46667,0,0,7701.15,2326.083333,5892.85,312.5,0,0,152.1666667,1843.033333,1735.166667,0,0,321.4,3702.833333,965.6666667,112.8333333,7088.7,2041.333333,0,926,37.5,1880,0,0,150,625.5,0,0.5,141709
500,kelvinhieu18,Vietnam,2735.666667,2783.916667,1,0,802.6666667,1.333333333,466.3333333,2255.7,0,0,1688.166667,1240.083333,1374.2,0.5,0,0,0,0.7,225,0,0,0,304.2,0,0.333333333,587.1666667,207,0,0.2,0,0.833333333,0,0,0,0,0,225,14900
